vTEC err_vTEC 
45.555639 -6820954.444361 
42.853237 -6820957.146763 
40.211064 -6820959.788936 
37.178179 -6820962.821821 
33.514376 -6820966.485624 
58.939740 -6820941.060260 
60.202166 -6820939.797834 
61.322863 -6820938.677137 
61.966383 -6820938.033617 
61.948861 -6820938.051139 
61.196239 -6820938.803761 
71.426190 -6820928.573810 
70.611140 -6820929.388860 
68.686141 -6820931.313859 
65.781262 -6820934.218738 
62.247296 -6820937.752704 
58.541665 -6820941.458335 
55.024008 -6820944.975992 
51.757126 -6820948.242874 
48.399170 -6820951.600830 
44.266362 -6820955.733638 
38.897142 -6820961.102858 
61.408549 -6820938.591451 
63.813370 -6820936.186630 
66.277093 -6820933.722907 
68.448980 -6820931.551020 
70.149282 -6820929.850718 
71.209007 -6820928.790993 
89.154174 -6820910.845826 
88.148013 -6820911.851987 
85.514133 -6820914.485867 
81.525079 -6820918.474921 
76.686144 -6820923.313856 
71.607320 -6820928.392680 
66.831870 -6820933.168130 
62.685116 -6820937.314884 
59.178227 -6820940.821773 
55.942266 -6820944.057734 
52.147780 -6820947.852220 
64.396805 -6820935.603195 
69.181237 -6820930.818763 
74.377071 -6820925.622929 
79.168092 -6820920.831908 
83.262816 -6820916.737184 
86.468580 -6820913.531420 
88.527678 -6820911.472322 
105.436464 -6820894.563536 
102.424193 -6820897.575807 
97.812742 -6820902.187258 
92.050500 -6820907.949500 
85.710149 -6820914.289851 
79.383466 -6820920.616534 
73.577154 -6820926.422846 
68.639314 -6820931.360686 
64.728056 -6820935.271944 
61.806437 -6820938.193563 
59.590135 -6820940.409865 
57.306570 -6820942.693430 
76.796418 -6820923.203582 
85.457184 -6820914.542816 
93.041074 -6820906.958926 
98.989734 -6820901.010266 
103.272054 -6820896.727946 
105.845304 -6820894.154696 
106.594948 -6820893.405052 
112.019964 -6820887.980036 
107.117028 -6820892.882972 
101.208007 -6820898.791993 
94.703030 -6820905.296970 
88.032198 -6820911.967802 
81.596695 -6820918.403305 
75.729966 -6820924.270034 
70.674926 -6820929.325074 
66.579493 -6820933.420507 
63.511277 -6820936.488723 
61.480252 -6820938.519748 
60.391454 -6820939.608546 
96.072194 -6820903.927806 
105.502300 -6820894.497700 
112.042637 -6820887.957363 
115.966928 -6820884.033072 
117.709172 -6820882.290828 
117.526260 -6820882.473740 
115.573229 -6820884.426771 
109.941404 -6820890.058596 
104.151202 -6820895.848798 
97.764337 -6820902.235663 
91.103832 -6820908.896168 
84.505196 -6820915.494804 
78.293510 -6820921.706490 
72.757710 -6820927.242290 
68.124685 -6820931.875315 
64.543532 -6820935.456468 
62.099632 -6820937.900368 
60.867042 -6820939.132958 
119.965354 -6820880.034646 
121.709890 -6820878.290110 
121.013260 -6820878.986740 
118.612286 -6820881.387714 
114.844432 -6820885.155568 
106.224657 -6820893.775343 
100.399316 -6820899.600684 
93.904244 -6820906.095756 
87.055407 -6820912.944593 
80.301299 -6820919.698701 
74.146553 -6820925.853447 
69.047120 -6820930.952880 
65.291403 -6820934.708597 
62.904049 -6820937.095951 
121.584232 -6820878.415768 
118.971795 -6820881.028205 
115.449449 -6820884.550551 
111.234358 -6820888.765642 
103.168051 -6820896.831949 
96.632620 -6820903.367380 
89.201023 -6820910.798977 
81.592855 -6820918.407145 
74.703856 -6820925.296144 
69.358514 -6820930.641486 
65.999083 -6820934.000917 
116.819666 -6820883.180334 
112.771551 -6820887.228449 
108.474696 -6820891.525304 
99.480794 -6820900.519206 
91.202756 -6820908.797244 
82.560504 -6820917.439496 
74.952203 -6820925.047797 
69.606563 -6820930.393437 
106.261645 -6820893.738355 
86.771821 -6820913.228179 
77.961225 -6820922.038775 
40.930344 -6820959.069656 
35.342014 -6820964.657986 
31.230311 -6820968.769689 
44.241842 -6820955.758158 
38.758536 -6820961.241464 
33.446457 -6820966.553543 
30.409759 -6820969.590241 
47.267084 -6820952.732916 
42.219912 -6820957.780088 
36.879579 -6820963.120421 
32.881648 -6820967.118352 
30.730054 -6820969.269946 
30.131975 -6820969.868025 
50.130268 -6820949.869732 
50.343286 -6820949.656714 
46.037958 -6820953.962042 
41.353697 -6820958.646303 
37.346136 -6820962.653864 
34.629082 -6820965.370918 
33.192901 -6820966.807099 
32.755838 -6820967.244162 
53.195208 -6820946.804792 
54.988564 -6820945.011436 
51.773773 -6820948.226227 
48.175580 -6820951.824420 
44.747145 -6820955.252855 
41.977465 -6820958.022535 
40.107458 -6820959.892542 
39.032844 -6820960.967156 
38.526152 -6820961.473848 
38.792696 -6820961.207304 
57.365992 -6820942.634008 
63.938623 -6820936.061377 
62.007172 -6820937.992828 
59.541104 -6820940.458896 
56.713681 -6820943.286319 
53.854543 -6820946.145457 
51.331478 -6820948.668522 
49.376247 -6820950.623753 
47.973580 -6820952.026420 
46.943434 -6820953.056566 
46.256553 -6820953.743447 
46.347377 -6820953.652623 
66.533130 -6820933.466870 
65.362755 -6820934.637245 
78.985770 -6820921.014230 
77.444429 -6820922.555571 
74.884709 -6820925.115291 
71.415512 -6820928.584488 
67.440651 -6820932.559349 
63.501738 -6820936.498262 
60.060700 -6820939.939300 
57.327697 -6820942.672303 
55.229473 -6820944.770527 
53.553845 -6820946.446155 
52.246158 -6820947.753842 
51.675697 -6820948.324303 
80.318897 -6820919.681103 
79.751589 -6820920.248411 
96.567506 -6820903.432494 
93.939200 -6820906.060800 
89.914208 -6820910.085792 
84.753353 -6820915.246647 
78.977876 -6820921.022124 
73.209056 -6820926.790944 
67.989596 -6820932.010404 
63.648476 -6820936.351524 
60.250928 -6820939.749072 
57.643045 -6820942.356955 
55.579600 -6820944.420400 
53.918495 -6820946.081505 
52.825215 -6820947.174785 
98.385691 -6820901.614309 
97.894232 -6820902.105768 
107.883059 -6820892.116941 
103.362549 -6820896.637451 
97.574028 -6820902.425972 
90.931934 -6820909.068066 
83.968873 -6820916.031127 
77.222355 -6820922.777645 
71.133110 -6820928.866890 
65.977598 -6820934.022402 
61.843482 -6820938.156518 
58.646558 -6820941.353442 
56.184224 -6820943.815776 
54.222010 -6820945.777990 
52.612136 -6820947.387864 
51.427837 -6820948.572163 
50.975204 -6820949.024796 
113.103650 -6820886.896350 
112.577614 -6820887.422386 
110.934151 -6820889.065849 
108.609630 -6820891.390370 
103.370882 -6820896.629118 
97.326822 -6820902.673178 
90.831433 -6820909.168567 
84.255065 -6820915.744935 
77.940441 -6820922.059559 
72.167508 -6820927.832492 
67.129096 -6820932.870904 
62.917205 -6820937.082795 
59.520927 -6820940.479073 
56.838915 -6820943.161085 
54.709625 -6820945.290375 
52.961666 -6820947.038334 
51.485695 -6820948.514305 
50.321468 -6820949.678532 
49.695208 -6820950.304792 
117.082948 -6820882.917052 
115.601474 -6820884.398526 
112.751134 -6820887.248866 
104.656087 -6820895.343913 
99.482875 -6820900.517125 
93.573302 -6820906.426698 
87.221160 -6820912.778840 
80.745754 -6820919.254246 
74.469487 -6820925.530513 
68.684399 -6820931.315601 
63.612518 -6820936.387482 
59.372194 -6820940.627806 
55.964309 -6820944.035691 
53.287242 -6820946.712758 
51.182296 -6820948.817704 
49.507866 -6820950.492134 
48.239116 -6820951.760884 
47.552632 -6820952.447368 
113.436443 -6820886.563557 
111.816668 -6820888.183332 
108.837568 -6820891.162432 
100.805286 -6820899.194714 
95.097211 -6820904.902789 
88.263448 -6820911.736552 
80.723155 -6820919.276845 
73.004552 -6820926.995448 
65.653254 -6820934.346746 
59.122601 -6820940.877399 
53.689357 -6820946.310643 
49.425581 -6820950.574419 
46.232056 -6820953.767944 
43.920515 -6820956.079485 
42.331946 -6820957.668054 
41.480920 -6820958.519080 
41.623720 -6820958.376280 
107.911483 -6820892.088517 
105.119600 -6820894.880400 
91.977062 -6820908.022938 
84.264818 -6820915.735182 
75.371449 -6820924.628551 
66.117118 -6820933.882882 
57.345010 -6820942.654990 
49.718207 -6820950.281793 
43.596151 -6820956.403849 
39.026716 -6820960.973284 
35.832053 -6820964.167947 
33.747789 -6820966.252211 
32.595678 -6820967.404322 
32.471198 -6820967.528802 
101.750881 -6820898.249119 
97.904113 -6820902.095887 
74.610768 -6820925.389232 
65.469531 -6820934.530469 
55.963614 -6820944.036386 
47.085506 -6820952.914494 
39.576390 -6820960.423610 
33.781058 -6820966.218942 
29.673669 -6820970.326331 
26.988723 -6820973.011277 
25.399166 -6820974.600834 
24.737158 -6820975.262842 
25.210350 -6820974.789650 
88.271012 -6820911.728988 
82.433193 -6820917.566807 
55.116948 -6820944.883052 
46.859041 -6820953.140959 
39.106157 -6820960.893843 
32.539075 -6820967.460925 
27.509505 -6820972.490495 
24.024760 -6820975.975240 
21.844561 -6820978.155439 
20.649466 -6820979.350534 
20.313179 -6820979.686821 
63.076973 -6820936.923027 
40.791801 -6820959.208199 
34.572347 -6820965.427653 
29.015112 -6820970.984888 
24.515106 -6820975.484894 
21.298376 -6820978.701624 
19.317085 -6820980.682915 
18.332638 -6820981.667362 
18.260707 -6820981.739293 
47.304213 -6820952.695787 
32.452494 -6820967.547506 
27.709424 -6820972.290576 
23.393784 -6820976.606216 
20.032474 -6820979.967526 
17.964450 -6820982.035550 
17.123151 -6820982.876849 
27.559441 -6820972.440559 
23.632599 -6820976.367401 
20.035736 -6820979.964264 
17.562315 -6820982.437685 
16.568818 -6820983.431182 
20.144186 -6820979.855814 
17.201421 -6820982.798579 
61.842772 -6820938.157228 
57.907949 -6820942.092051 
55.852062 -6820944.147938 
74.106293 -6820925.893707 
68.096125 -6820931.903875 
63.096654 -6820936.903346 
59.475231 -6820940.524769 
56.985047 -6820943.014953 
55.108510 -6820944.891490 
53.243789 -6820946.756211 
78.827415 -6820921.172585 
73.083415 -6820926.916585 
67.668245 -6820932.331755 
63.164919 -6820936.835081 
59.658990 -6820940.341010 
56.909916 -6820943.090084 
54.498055 -6820945.501945 
52.020230 -6820947.979770 
49.311645 -6820950.688355 
86.357064 -6820913.642936 
82.260719 -6820917.739281 
76.855601 -6820923.144399 
71.253981 -6820928.746019 
66.161102 -6820933.838898 
61.913500 -6820938.086500 
58.538028 -6820941.461972 
55.824385 -6820944.175615 
53.434843 -6820946.565157 
51.043337 -6820948.956663 
48.482979 -6820951.517021 
45.870136 -6820954.129864 
90.031599 -6820909.968401 
87.736884 -6820912.263116 
83.621076 -6820916.378924 
78.421717 -6820921.578283 
72.940812 -6820927.059188 
67.781014 -6820932.218986 
63.303098 -6820936.696902 
59.639203 -6820940.360797 
56.725320 -6820943.274680 
54.353324 -6820945.646676 
52.241694 -6820947.758306 
50.118211 -6820949.881789 
47.803047 -6820952.196953 
45.274428 -6820954.725572 
42.673193 -6820957.326807 
40.115113 -6820959.884887 
90.976053 -6820909.023947 
88.356190 -6820911.643810 
84.264312 -6820915.735688 
79.362045 -6820920.637955 
74.210530 -6820925.789470 
69.240736 -6820930.759264 
64.746515 -6820935.253485 
60.886256 -6820939.113744 
57.689219 -6820942.310781 
55.070967 -6820944.929033 
52.861299 -6820947.138701 
50.843947 -6820949.156053 
48.803290 -6820951.196710 
46.570664 -6820953.429336 
44.060838 -6820955.939162 
41.284011 -6820958.715989 
38.303207 -6820961.696793 
35.093283 -6820964.906717 
89.076723 -6820910.923277 
89.048139 -6820910.951861 
86.035976 -6820913.964024 
81.354067 -6820918.645933 
75.862750 -6820924.137250 
70.174140 -6820929.825860 
64.739502 -6820935.260498 
59.865694 -6820940.134306 
55.709528 -6820944.290472 
52.279126 -6820947.720874 
49.454733 -6820950.545267 
47.028639 -6820952.971361 
44.756372 -6820955.243628 
42.409255 -6820957.590745 
39.818966 -6820960.181034 
36.904118 -6820963.095882 
33.663932 -6820966.336068 
30.120187 -6820969.879813 
26.245008 -6820973.754992 
80.872562 -6820919.127438 
80.918667 -6820919.081333 
77.188306 -6820922.811694 
71.441261 -6820928.558739 
64.877705 -6820935.122295 
58.345408 -6820941.654592 
52.419262 -6820947.580738 
47.410913 -6820952.589087 
43.385599 -6820956.614401 
40.210760 -6820959.789240 
37.628265 -6820962.371735 
35.332643 -6820964.667357 
33.041100 -6820966.958900 
30.546701 -6820969.453299 
27.747435 -6820972.252565 
24.641704 -6820975.358296 
21.295409 -6820978.704591 
66.412784 -6820933.587216 
65.555177 -6820934.444823 
60.895908 -6820939.104092 
54.483470 -6820945.516530 
47.762949 -6820952.237051 
41.653601 -6820958.346399 
36.620374 -6820963.379626 
32.753927 -6820967.246073 
29.878931 -6820970.121069 
27.672831 -6820972.327169 
25.774952 -6820974.225048 
23.875392 -6820976.124608 
21.777558 -6820978.222442 
19.427358 -6820980.572642 
16.904229 -6820983.095771 
14.399807 -6820985.600193 
61.312713 -6820938.687287 
50.268326 -6820949.731674 
48.269920 -6820951.730080 
43.475066 -6820956.524934 
37.801899 -6820962.198101 
32.496050 -6820967.503950 
28.178125 -6820971.821875 
24.987086 -6820975.012914 
22.737923 -6820977.262077 
21.071295 -6820978.928705 
19.591737 -6820980.408263 
17.990612 -6820982.009388 
16.134678 -6820983.865322 
14.093930 -6820985.906070 
12.096218 -6820987.903782 
10.434882 -6820989.565118 
47.470620 -6820952.529380 
37.922539 -6820962.077461 
35.500430 -6820964.499570 
31.443719 -6820968.556281 
27.185968 -6820972.814032 
23.564208 -6820976.435792 
20.884717 -6820979.115283 
19.049013 -6820980.950987 
17.694913 -6820982.305087 
16.380161 -6820983.619839 
14.790140 -6820985.209860 
12.888506 -6820987.111494 
10.924059 -6820989.075941 
9.263843 -6820990.736157 
37.096660 -6820962.903340 
30.410663 -6820969.589337 
28.052861 -6820971.947139 
24.653407 -6820975.346593 
21.325344 -6820978.674656 
18.718646 -6820981.281354 
16.948784 -6820983.051216 
15.658782 -6820984.341218 
14.295798 -6820985.704202 
12.512337 -6820987.487663 
10.424723 -6820989.575277 
8.501141 -6820991.498859 
7.105406 -6820992.894594 
30.451404 -6820969.548596 
25.370109 -6820974.629891 
23.057747 -6820976.942253 
19.882014 -6820980.117986 
17.052129 -6820982.947871 
15.124267 -6820984.875733 
13.779972 -6820986.220028 
12.256973 -6820987.743027 
10.179034 -6820989.820966 
7.948111 -6820992.051889 
6.194411 -6820993.805589 
22.698380 -6820977.301620 
25.496004 -6820974.503996 
20.710793 -6820979.289207 
18.565544 -6820981.434456 
15.716629 -6820984.283371 
13.491742 -6820986.508258 
12.069898 -6820987.930102 
10.603934 -6820989.396066 
8.514472 -6820991.485528 
6.280253 -6820993.719747 
4.552804 -6820995.447196 
17.315430 -6820982.684570 
20.594843 -6820979.405157 
15.678097 -6820984.321903 
13.410304 -6820986.589696 
10.938816 -6820989.061184 
9.368726 -6820990.631274 
7.197036 -6820992.802964 
4.568651 -6820995.431349 
2.501056 -6820997.498944 
0.575354 -6820999.424646 
8.447906 -6820991.552094 
14.516020 -6820985.483980 
10.310634 -6820989.689366 
8.573433 -6820991.426567 
6.802992 -6820993.197008 
3.966191 -6820996.033809 
0.982478 -6820999.017522 
6.865803 -6820993.134197 
5.436715 -6820994.563285 
3.685395 -6820996.314605 
86.743016 -6820913.256984 
93.583350 -6820906.416650 
99.404387 -6820900.595613 
104.624507 -6820895.375493 
109.529445 -6820890.470555 
114.043077 -6820885.956923 
117.555259 -6820882.444741 
70.161597 -6820929.838403 
78.349485 -6820921.650515 
86.219367 -6820913.780633 
93.339617 -6820906.660383 
99.597244 -6820900.402756 
105.043573 -6820894.956427 
109.751018 -6820890.248982 
113.702142 -6820886.297858 
116.710848 -6820883.289152 
118.408486 -6820881.591514 
118.400497 -6820881.599503 
55.352593 -6820944.647407 
62.249525 -6820937.750475 
69.616074 -6820930.383926 
77.163796 -6820922.836204 
84.510142 -6820915.489858 
91.347552 -6820908.652448 
97.485336 -6820902.514664 
102.830127 -6820897.169873 
107.343229 -6820892.656771 
110.995834 -6820889.004166 
113.736655 -6820886.263345 
115.485121 -6820884.514879 
116.163689 -6820883.836311 
115.774446 -6820884.225554 
114.467098 -6820885.532902 
112.363443 -6820887.636557 
37.847176 -6820962.152824 
45.675104 -6820954.324896 
53.332988 -6820946.667012 
61.043424 -6820938.956576 
68.800473 -6820931.199527 
76.417293 -6820923.582707 
83.649153 -6820916.350847 
90.278052 -6820909.721948 
96.149852 -6820903.850148 
101.176011 -6820898.823989 
105.314606 -6820894.685394 
108.545537 -6820891.454463 
110.852155 -6820889.147845 
112.214067 -6820887.785933 
112.600070 -6820887.399930 
111.917813 -6820888.082187 
109.823305 -6820890.176695 
105.311316 -6820894.688684 
87.013226 -6820912.986774 
25.886863 -6820974.113137 
34.473729 -6820965.526271 
43.581168 -6820956.418832 
52.851830 -6820947.148170 
61.985860 -6820938.014140 
70.695358 -6820929.304642 
78.734841 -6820921.265159 
85.928927 -6820914.071073 
92.178071 -6820907.821929 
97.443148 -6820902.556852 
101.713653 -6820898.286347 
104.966509 -6820895.033491 
107.121436 -6820892.878564 
107.991762 -6820892.008238 
107.217957 -6820892.782043 
104.165904 -6820895.834096 
97.824881 -6820902.175119 
72.301543 -6820927.698457 
58.214178 -6820941.785822 
15.064931 -6820984.935069 
21.697024 -6820978.302976 
30.185729 -6820969.814271 
39.989374 -6820960.010626 
50.383950 -6820949.616050 
60.621985 -6820939.378015 
70.091573 -6820929.908427 
78.396806 -6820921.603194 
85.345335 -6820914.654665 
90.872288 -6820909.127712 
94.937020 -6820905.062980 
97.422328 -6820902.577672 
98.059474 -6820901.940526 
96.399956 -6820903.600044 
91.858466 -6820908.141534 
83.873199 -6820916.126801 
55.524398 -6820944.475602 
44.980820 -6820955.019180 
35.664297 -6820964.335703 
8.709751 -6820991.290249 
12.182907 -6820987.817093 
17.695687 -6820982.304313 
25.340191 -6820974.659809 
34.671317 -6820965.328683 
44.810550 -6820955.189450 
54.736859 -6820945.263141 
63.583191 -6820936.416809 
70.780807 -6820929.219193 
76.020693 -6820923.979307 
79.108000 -6820920.892000 
79.821834 -6820920.178166 
77.876442 -6820922.123558 
73.034954 -6820926.965046 
65.361561 -6820934.638439 
41.875084 -6820958.124916 
35.145961 -6820964.854039 
29.118497 -6820970.881503 
23.891084 -6820976.108916 
5.523775 -6820994.476225 
6.005405 -6820993.994595 
7.392515 -6820992.607485 
10.184058 -6820989.815942 
14.805426 -6820985.194574 
21.323226 -6820978.676774 
29.267073 -6820970.732927 
37.697087 -6820962.302913 
45.517300 -6820954.482700 
51.816780 -6820948.183220 
56.015744 -6820943.984256 
57.804469 -6820942.195531 
57.044062 -6820942.955938 
53.792650 -6820946.207350 
48.455542 -6820951.544458 
33.183876 -6820966.816124 
28.728466 -6820971.271534 
24.002600 -6820975.997400 
19.150872 -6820980.849128 
14.460954 -6820985.539046 
